date,currency,tenor,floating_rate,rate
2024-03-28,AUD,21M,3M BBSW,0.039858286850578156
2024-03-27,AUD,21M,3M BBSW,0.03979905637769404
2024-03-26,AUD,21M,3M BBSW,0.03995444995291697
2024-03-25,AUD,21M,3M BBSW,0.03973549483377007
2024-03-22,AUD,21M,3M BBSW,0.040033857281380175
2024-03-21,AUD,21M,3M BBSW,0.04023963979149079
2024-03-20,AUD,21M,3M BBSW,0.03978110699004108
2024-03-19,AUD,21M,3M BBSW,0.040125999999927
2024-03-18,AUD,21M,3M BBSW,0.04069300000010722
2024-03-15,AUD,21M,3M BBSW,0.04086194995353666
2024-03-14,AUD,21M,3M BBSW,0.0406799857509091
2024-03-13,AUD,21M,3M BBSW,0.04015399610263706
2024-03-12,AUD,21M,3M BBSW,0.03995400000005969
2024-03-11,AUD,21M,3M BBSW,0.03974900000050996
2024-03-08,AUD,21M,3M BBSW,0.03991003616355214
2024-03-07,AUD,21M,3M BBSW,0.040155200545661504
2024-03-06,AUD,21M,3M BBSW,0.040070246260280704
2024-03-05,AUD,21M,3M BBSW,0.040269000000061055
2024-03-04,AUD,21M,3M BBSW,0.0406800000001034
2024-03-01,AUD,21M,3M BBSW,0.040573490338077584
2024-02-29,AUD,21M,3M BBSW,0.04078496754498899
2024-02-28,AUD,21M,3M BBSW,0.04059800000019876
2024-02-27,AUD,21M,3M BBSW,0.04114499999955298
2024-02-26,AUD,21M,3M BBSW,0.04091463197045213
2024-02-23,AUD,21M,3M BBSW,0.040921707203806126
2024-02-22,AUD,21M,3M BBSW,0.04074399192719227
2024-02-21,AUD,21M,3M BBSW,0.04084599999955167
2024-02-20,AUD,21M,3M BBSW,0.04056999999996577
2024-02-19,AUD,21M,3M BBSW,0.04083751818439386
2024-02-16,AUD,21M,3M BBSW,0.0411034085499558
2024-02-15,AUD,21M,3M BBSW,0.04089400403903484
2024-02-14,AUD,21M,3M BBSW,0.04146899999996849
2024-02-13,AUD,21M,3M BBSW,0.0416909999999681
2024-02-12,AUD,21M,3M BBSW,0.04101649829504172
2024-02-09,AUD,21M,3M BBSW,0.04083585241710553
2024-02-08,AUD,21M,3M BBSW,0.04027139611347588
2024-02-07,AUD,21M,3M BBSW,0.040292999999559015
2024-02-06,AUD,21M,3M BBSW,0.040073000000077366
2024-02-05,AUD,21M,3M BBSW,0.0403591908873214
2024-02-02,AUD,21M,3M BBSW,0.03974807958230269
2024-02-01,AUD,21M,3M BBSW,0.0389623176499683
2024-01-31,AUD,21M,3M BBSW,0.03903000000009334
2024-01-30,AUD,21M,3M BBSW,0.04039999999995977
2024-01-29,AUD,21M,3M BBSW,0.040472000000086716
2024-01-25,AUD,21M,3M BBSW,0.040714062200931246
2024-01-24,AUD,21M,3M BBSW,0.041313000000087724
2024-01-23,AUD,21M,3M BBSW,0.04109300000006244
2024-01-22,AUD,21M,3M BBSW,0.04100700000007659
2024-01-19,AUD,21M,3M BBSW,0.041513841039402484
2024-01-18,AUD,21M,3M BBSW,0.041312780564476015
